Wavelength (nm) - Plot 0,Intensity (AU) - Plot 0
1303,464.8
1304,464.16
1305,466.545
1306,465.85
1307,465.91
1308,466.28
1309,467.055
1310,468.15
1311,469.365
1312,469.595
1313,470.645
1314,470.305
1315,472.455
1316,472.02
1317,472.59
1318,473.255
1319,472.95
1320,472.63
1321,471.505
1322,470.53
1323,470.975
1324,469.495
1325,468.545
1326,467.105
1327,466.315
1328,463.695
1329,463.055
1330,460.055
1331,458.72
1332,457.135
1333,456.115
1334,455.88
1335,453.495
1336,453.49
1337,452.55
1338,450.265
1339,451.975
1340,451.87
1341,453.26
1342,452.915
1343,453.92
1344,456.085
1345,457.995
1346,458.32
1347,460.02
1348,461.57
1349,462.915
1350,463.58
1351,464.43
1352,463.565
1353,464.615
1354,465.39
1355,465.615
1356,464.58
1357,463.195
1358,463.045
1359,462.05
1360,459.975
1361,458.305
1362,457.02
1363,457.17
1364,452.975
1365,453.03
1366,450.565
1367,448.94
1368,447.38
1369,446.46
1370,444.52
1371,444.4
1372,444.23
1373,443.48
1374,444.92
1375,445.035
1376,444.205
1377,444.105
1378,444.555
1379,444.155
1380,443.64
1381,444.675
1382,444.53
1383,445.19
1384,445.54
1385,446.775
1386,448.62
1387,449.135
1388,448.615
1389,449.6
1390,450.43
1391,452.48
1392,452.06
1393,452.525
1394,452.045
1395,452.015
1396,452.33
1397,450.86
1398,449.7
1399,449.36
1400,448.4
1401,447.44
1402,445.535
1403,443.815
1404,443.545
1405,441.41
1406,438.985
1407,438.58
1408,436.88
1409,434.565
1410,433
1411,432.155
1412,431.065
1413,430.16
1414,430.045
1415,428.695
1416,428.985
1417,430.035
1418,430.33
1419,431.375
1420,431.945
1421,434.745
1422,436.135
1423,437.35
1424,438.495
1425,441.205
1426,440.73
1427,444.695
1428,443.54
1429,445.925
1430,444.82
1431,444.75
1432,444.875
1433,446.04
1434,443.73
1435,444.395
1436,441.955
1437,441.48
1438,440.27
1439,438.49
1440,437.67
1441,436.625
1442,433.245
1443,432.265
1444,431.3
1445,430.015
1446,428.69
1447,427.04
1448,424.85
1449,424.105
1450,422.57
1451,421.65
1452,420.235
1453,420.45
1454,418.62
1455,418.475
1456,417.705
1457,418.255
1458,416.68
1459,418.145
1460,418.78
1461,420.17
1462,420.1
1463,422.035
1464,423.06
1465,423.975
1466,425.375
1467,428.135
1468,428.365
1469,429.82
1470,430.15
1471,431.455
1472,430.775
1473,431.225
1474,430.915
1475,432
1476,431.755
1477,431.74
1478,431.67
1479,431.305
1480,430.18
1481,430.92
1482,427.675
1483,428.685
1484,426.79
1485,426.255
1486,425.2
1487,424.165
1488,421.725
1489,421.67
1490,421.095
1491,419.995
1492,419.295
1493,418.07
1494,416.82
1495,416.46
1496,413.64
1497,413.43
1498,411.225
1499,411.495
1500,410.7
1501,408.655
1502,408.48
1503,408.285
1504,407.62
1505,406.655
1506,407.025
1507,406.235
1508,406.565
1509,408.28
1510,406.95
1511,407.32
1512,407.73
1513,408.8
1514,408.085
1515,408.775
1516,408.915
1517,409.2
1518,409.22
1519,409.225
1520,411.225
1521,413.11
1522,411.795
1523,412.035
1524,413.625
1525,413.835
1526,412.995
1527,414.205
1528,415.505
1529,415.04
1530,415.25
1531,416.82
1532,416.93
1533,417.47
1534,417.795
1535,416.45
1536,415.145
1537,416.635
1538,416.105
1539,416.435
1540,416.19
1541,416.845
1542,415.1
1543,414.595
1544,414.51
1545,414.145
1546,413.4
1547,413.46
1548,411.39
1549,413.35
1550,410.535
1551,410.95
1552,409.79
1553,409.215
1554,407.505
1555,407.675
1556,406.16
1557,404.415
1558,404.115
1559,403.895
1560,402.1
1561,402.235
1562,401.485
1563,401.955
1564,400.59
1565,399.74
1566,399.665
1567,398.58
1568,397.63
1569,397.485
1570,396.585
1571,397.205
1572,396.755
1573,396.44
1574,395.465
1575,395.065
1576,393.33
1577,393.54
1578,392.44
1579,393.01
1580,393.34
1581,393.695
1582,393.65
1583,392.635
1584,393.72
1585,393.28
1586,391.44
1587,392.785
1588,393.685
1589,393.03
1590,392.835
1591,392.77
1592,390.95
1593,390.875
1594,391.305
1595,391.265
1596,390.035
1597,390.855
1598,390.325
1599,390.285
1600,389.89
